video_num,frame_num,depth_scale
0,0,0.0089344034007951
0,1,0.0089421001135134
0,2,0.0089405368356143
0,3,0.0089440121370203
0,4,0.0089449143877216
0,5,0.0089459998934876
0,6,0.0089346455592735
0,7,0.0089385238348268
0,8,0.0089425601211248
0,9,0.0089409407447366
0,10,0.0089461794086531
0,11,0.0089501063028971
0,12,0.0089539808385512
0,13,0.0089632015602261
0,14,0.0089631837957045
0,15,0.0089506981419581
0,16,0.0089499118281345
0,17,0.0089534198536592
0,18,0.0089623123991723
0,19,0.008968048469693
0,20,0.0089719398348939
0,21,0.0089765763750263
0,22,0.0089749972025553
0,23,0.0089838102752087
0,24,0.0089762061249976
0,25,0.0089674818749521
0,26,0.0089539023006663
0,27,0.0089444253958907
0,28,0.0089432791167614
0,29,0.0089564987257415
0,30,0.0089560293683818
0,31,0.008958579044716
0,32,0.0089731263179405
0,33,0.0089680269652721
0,34,0.0089705700967826
0,35,0.008965877458161
0,36,0.0089603975707409
0,37,0.0089669536141788
0,38,0.0089598038617302
0,39,0.008944865769031
0,40,0.008933297325583
0,41,0.0089200375126857
0,42,0.0089485561146455
0,43,0.0089482251335592
0,44,0.0089597271937949
0,45,0.0089743997536453
0,46,0.0089762491338393
0,47,0.008978572546267
0,48,0.0089656128602869
0,49,0.0089563977484609
0,50,0.0089584509531656
0,51,0.0089599422380036
0,52,0.0089586248584822
0,53,0.0089802910299862
0,54,0.0089964483298507
0,55,0.0090238664664474
0,56,0.0090316772460937
0,57,0.0090526898701985
0,58,0.0090676017836028
0,59,0.0090579640631582
0,60,0.0090579060947193
0,61,0.0090623967787798
0,62,0.0090585876913631
0,63,0.0090596488877838
0,64,0.0090551151948816
0,65,0.0090563587113922
0,66,0.0090566635131835
0,67,0.0090511247223498
0,68,0.0090445845734839
0,69,0.0090441694446638
0,70,0.0090430259704589
0,71,0.0090434326845056
0,72,0.0090430614995021
0,73,0.0090583109388164
0,74,0.0090634018767113
0,75,0.0090590430241005
0,76,0.0090644724228802
0,77,0.0090813459134569
0,78,0.0091023117888207
0,79,0.0091215002770517
0,80,0.0091350518020929
0,81,0.0091355557535208
0,82,0.0092286745707194
0,83,0.0092459257911233
0,84,0.0092412181929046
0,85,0.0092085744820389
0,86,0.0091992967268999
0,87,0.0091429317698759
